index	genome	identifier	file	clip	scale	sum_stat	description
1836	1	ENCFF579AAK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF579AAK.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
1837	1	ENCFF068TEY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF068TEY.bigWig	32	2	mean	ChIP-seq:REST:MCF-7
1838	1	ENCFF157VMP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF157VMP.bigWig	32	2	mean	ChIP-seq:H4K20me1:GM23338
1839	1	ENCFF338YMX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF338YMX.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
1840	1	ENCFF881FCZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF881FCZ.bigWig	32	2	mean	"ChIP-seq:H3K27me3:naive thymus-derived CD4-positive, alpha-beta T cell"
1841	1	ENCFF958UYX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF958UYX.bigWig	32	2	mean	ChIP-seq:H3K4me3:GM12864
1842	1	ENCFF665EFZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF665EFZ.bigWig	32	2	mean	ChIP-seq:H3K9me3:skeletal muscle tissue
1843	1	ENCFF240FOW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF240FOW.bigWig	32	2	mean	ChIP-seq:H3K36me3:bronchial epithelial cell
1844	1	ENCFF397EBL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF397EBL.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
1845	1	ENCFF626LBY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF626LBY.bigWig	32	2	mean	ChIP-seq:H3K4me3:CD14-positive monocyte
1846	1	ENCFF521CUK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF521CUK.bigWig	32	2	mean	ChIP-seq:PHF8:K562
1847	1	ENCFF140CPL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF140CPL.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
1848	1	ENCFF581CHF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF581CHF.bigWig	32	2	mean	ChIP-seq:H3K27me3:keratinocyte
1849	1	ENCFF218CLQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF218CLQ.bigWig	32	2	mean	DNase-seq::GM12864
1850	1	ENCFF683GNU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF683GNU.bigWig	32	2	mean	DNase-seq::T-helper 1 cell
1851	1	ENCFF946RTU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF946RTU.bigWig	32	2	mean	ChIP-seq:H3K9me3:temporal lobe
1852	1	ENCFF634IKH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF634IKH.bigWig	32	2	mean	ChIP-seq:H3K36me3:HeLa-S3
1853	1	ENCFF379RSX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF379RSX.bigWig	32	2	mean	ChIP-seq:H3K36me3:mesenchymal stem cell
1854	1	ENCFF436LHA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF436LHA.bigWig	32	2	mean	ChIP-seq:H3K4me1:substantia nigra
1855	1	ENCFF352KXC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF352KXC.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
1856	1	ENCFF942QHN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF942QHN.bigWig	32	2	mean	ChIP-seq:H3K27me3:HepG2
1857	1	ENCFF192NNA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF192NNA.bigWig	32	2	mean	ChIP-seq:H3K9ac:HepG2
1858	1	ENCFF771MLB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF771MLB.bigWig	32	2	mean	ChIP-seq:EP300:H1
1859	1	ENCFF232GUZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF232GUZ.bigWig	32	2	mean	DNase-seq::H1
1860	1	ENCFF775TPT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF775TPT.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
1861	1	ENCFF703ZRP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF703ZRP.bigWig	32	2	mean	ChIP-seq:ATF7:MCF-7
1862	1	ENCFF464JOC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF464JOC.bigWig	32	2	mean	ChIP-seq:CEBPB:MCF-7
1863	1	ENCFF405BIE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF405BIE.bigWig	32	2	mean	ChIP-seq:SIRT6:K562
1864	1	ENCFF895BWM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF895BWM.bigWig	32	2	mean	ChIP-seq:NFIC:SK-N-SH
1865	1	ENCFF559ESC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF559ESC.bigWig	32	2	mean	"ChIP-seq:H3K36me3:naive thymus-derived CD4-positive, alpha-beta T cell"
1866	1	ENCFF194YJD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF194YJD.bigWig	32	2	mean	ChIP-seq:H3K4me1:colonic mucosa
1867	1	ENCFF848BKA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF848BKA.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
1868	1	ENCFF665JEQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF665JEQ.bigWig	32	2	mean	ChIP-seq:H3K9ac:colonic mucosa
1869	1	ENCFF917BTP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF917BTP.bigWig	32	2	mean	ChIP-seq:ZZZ3:GM12878
1870	1	ENCFF313AMP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF313AMP.bigWig	32	2	mean	ChIP-seq:TEAD4:Ishikawa
1871	1	ENCFF570MHX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF570MHX.bigWig	32	2	mean	ChIP-seq:H3K9me3:duodenal mucosa
1872	1	ENCFF026IKT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF026IKT.bigWig	32	2	mean	ChIP-seq:NRF1:K562
1873	1	ENCFF309WTZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF309WTZ.bigWig	32	2	mean	ChIP-seq:AGO2:HepG2
1874	1	ENCFF720IUW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF720IUW.bigWig	32	2	mean	ChIP-seq:AGO2:HepG2
1875	1	ENCFF523REC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF523REC.bigWig	32	2	mean	ChIP-seq:REST:neural cell
1876	1	ENCFF319JRY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF319JRY.bigWig	32	2	mean	ChIP-seq:GATA2:K562
1877	1	ENCFF923CBD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF923CBD.bigWig	32	2	mean	ChIP-seq:CTCF:AG04449
1878	1	ENCFF386YQT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF386YQT.bigWig	32	2	mean	ChIP-seq:H3K27me3:KMS-11
1879	1	ENCFF896BFP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF896BFP.bigWig	32	2	mean	ChIP-seq:H3K27me3:HepG2
1880	1	ENCFF282CAG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF282CAG.bigWig	32	2	mean	ChIP-seq:ZBTB33:SK-N-SH
1881	1	ENCFF629HUK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF629HUK.bigWig	32	2	mean	ChIP-seq:H3K4me3:T-cell
1882	1	ENCFF580UOH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF580UOH.bigWig	32	2	mean	DNase-seq::naive B cell
1883	1	ENCFF873HGN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF873HGN.bigWig	32	2	mean	DNase-seq::trophoblast cell
1884	1	ENCFF743BTT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF743BTT.bigWig	32	2	mean	ChIP-seq:H2BK120ac:H1
1885	1	ENCFF664PDL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF664PDL.bigWig	32	2	mean	ChIP-seq:H2BK120ac:H1
1886	1	ENCFF405DRC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF405DRC.bigWig	32	2	mean	ChIP-seq:KLF13:K562
1887	1	ENCFF797CNF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF797CNF.bigWig	32	2	mean	"DNase-seq::CD4-positive, alpha-beta memory T cell"
1888	1	ENCFF728SYZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF728SYZ.bigWig	32	2	mean	ChIP-seq:KDM1A:A549
1889	1	ENCFF810HHS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF810HHS.bigWig	32	2	mean	ChIP-seq:RNF2:H1
1890	1	ENCFF536NKU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF536NKU.bigWig	32	2	mean	ChIP-seq:KLF9:MCF-7
1891	1	ENCFF009VCO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF009VCO.bigWig	32	2	mean	ChIP-seq:H3K18ac:trophoblast cell
1892	1	ENCFF470KIN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF470KIN.bigWig	32	2	mean	DNase-seq::immature natural killer cell
1893	1	ENCFF288FXM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF288FXM.bigWig	32	2	mean	ChIP-seq:H3K23ac:H1
1894	1	ENCFF189EMD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF189EMD.bigWig	32	2	mean	ChIP-seq:CBX8:H1
1895	1	ENCFF690AJW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF690AJW.bigWig	32	2	mean	ChIP-seq:PHF8:A549
1896	1	ENCFF806TCT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF806TCT.bigWig	32	2	mean	ChIP-seq:H3K27me3:right cardiac atrium
1897	1	ENCFF676INB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF676INB.bigWig	32	2	mean	"DNase-seq::naive thymus-derived CD4-positive, alpha-beta T cell"
1898	1	ENCFF133JJR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF133JJR.bigWig	32	2	mean	ChIP-seq:H3K4me1:tibial artery
1899	1	ENCFF539VSU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF539VSU.bigWig	32	2	mean	ChIP-seq:H3K36me3:urinary bladder
1900	1	ENCFF941DTW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF941DTW.bigWig	32	2	mean	ChIP-seq:H3K27me3:psoas muscle
1901	1	ENCFF177YNW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF177YNW.bigWig	32	2	mean	ChIP-seq:CHD4:A549
1902	1	ENCFF606BET	/home/suncz/work/s02/Encode_epigenome/data/ENCFF606BET.bigWig	32	2	mean	"DNase-seq::CD8-positive, alpha-beta memory T cell"
1903	1	ENCFF816CJJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF816CJJ.bigWig	32	2	mean	ChIP-seq:H4K8ac:H1
1904	1	ENCFF883ZBF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF883ZBF.bigWig	32	2	mean	ChIP-seq:PYGO2:K562
1905	1	ENCFF452YZP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF452YZP.bigWig	32	2	mean	DNase-seq::RCC 7860
1906	1	ENCFF932AQG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF932AQG.bigWig	32	2	mean	DNase-seq::immature natural killer cell
1907	1	ENCFF023CDP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF023CDP.bigWig	32	2	mean	ChIP-seq:CBFB:GM12878
1908	1	ENCFF528YUK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF528YUK.bigWig	32	2	mean	ChIP-seq:H3K4me2:osteoblast
1909	1	ENCFF316MNF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF316MNF.bigWig	32	2	mean	ChIP-seq:EZH2:HepG2
1910	1	ENCFF916KCH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF916KCH.bigWig	32	2	mean	ChIP-seq:SP2:HepG2
1911	1	ENCFF349FXK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF349FXK.bigWig	32	2	mean	ChIP-seq:EZH2:astrocyte
1912	1	ENCFF938LMN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF938LMN.bigWig	32	2	mean	ChIP-seq:USF1:HCT116
1913	1	ENCFF314RQP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF314RQP.bigWig	32	2	mean	ChIP-seq:H3K4me1:esophagus
1914	1	ENCFF914GYG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF914GYG.bigWig	32	2	mean	ChIP-seq:FOSL1:K562
1915	1	ENCFF967EFL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF967EFL.bigWig	32	2	mean	ChIP-seq:POU5F1:GM23338
1916	1	ENCFF827OLT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF827OLT.bigWig	32	2	mean	ChIP-seq:SMAD5:GM12878
1917	1	ENCFF993TNH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF993TNH.bigWig	32	2	mean	ChIP-seq:CHD4:HepG2
1918	1	ENCFF544TIU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF544TIU.bigWig	32	2	mean	ChIP-seq:NFE2L1:K562
1919	1	ENCFF321HGE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF321HGE.bigWig	32	2	mean	ChIP-seq:BRD4:HepG2
1920	1	ENCFF563KPE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF563KPE.bigWig	32	2	mean	"DNase-seq::naive thymus-derived CD8-positive, alpha-beta T cell"
1921	1	ENCFF070PUZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF070PUZ.bigWig	32	2	mean	ChIP-seq:HINFP:K562
1922	1	ENCFF731DST	/home/suncz/work/s02/Encode_epigenome/data/ENCFF731DST.bigWig	32	2	mean	"DNase-seq::naive thymus-derived CD4-positive, alpha-beta T cell"
1923	1	ENCFF285XJU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF285XJU.bigWig	32	2	mean	ChIP-seq:H3K79me2:B cell
1924	1	ENCFF102DRR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF102DRR.bigWig	32	2	mean	ChIP-seq:H3K27me3:heart left ventricle
1925	1	ENCFF332INK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF332INK.bigWig	32	2	mean	ChIP-seq:TSC22D4:K562
1926	1	ENCFF046NUS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF046NUS.bigWig	32	2	mean	ChIP-seq:H3K27ac:heart right ventricle
1927	1	ENCFF505KQH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF505KQH.bigWig	32	2	mean	ChIP-seq:H3K14ac:H9
1928	1	ENCFF724OXR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF724OXR.bigWig	32	2	mean	ChIP-seq:CBX8:A549
1929	1	ENCFF090XGY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF090XGY.bigWig	32	2	mean	ChIP-seq:KDM1A:H1
1930	1	ENCFF130BEQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF130BEQ.bigWig	32	2	mean	ChIP-seq:REST:GM23338
1931	1	ENCFF382AWG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF382AWG.bigWig	32	2	mean	ChIP-seq:H3K27ac:pancreas
1932	1	ENCFF070NPH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF070NPH.bigWig	32	2	mean	ChIP-seq:H3K4me1:adrenal gland
1933	1	ENCFF612GNV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF612GNV.bigWig	32	2	mean	ChIP-seq:H3K27ac:psoas muscle
1934	1	ENCFF040XXG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF040XXG.bigWig	32	2	mean	ChIP-seq:H3K36me3:GM06990
1935	1	ENCFF253NTK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF253NTK.bigWig	32	2	mean	ChIP-seq:JUND:K562
1936	1	ENCFF768KOM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF768KOM.bigWig	32	2	mean	DNase-seq::BJ
1937	1	ENCFF019UNK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF019UNK.bigWig	32	2	mean	ChIP-seq:CTCF:WERI-Rb-1
1938	1	ENCFF909OMI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF909OMI.bigWig	32	2	mean	ChIP-seq:H3K4me1:mucosa of rectum
1939	1	ENCFF129JPI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF129JPI.bigWig	32	2	mean	ChIP-seq:POLR2A:H54
1940	1	ENCFF892SFD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF892SFD.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
1941	1	ENCFF563VCW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF563VCW.bigWig	32	2	mean	ChIP-seq:CTCF:prostate gland
1942	1	ENCFF850CZP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF850CZP.bigWig	32	2	mean	ChIP-seq:KDM1A:HepG2
1943	1	ENCFF948QYK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF948QYK.bigWig	32	2	mean	ChIP-seq:JUND:GM12878
1944	1	ENCFF432ZKH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF432ZKH.bigWig	32	2	mean	ChIP-seq:H3K36me3:esophagus
1945	1	ENCFF319SGB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF319SGB.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
1946	1	ENCFF826HEW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF826HEW.bigWig	32	2	mean	ChIP-seq:JUN:H1
1947	1	ENCFF700NBW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF700NBW.bigWig	32	2	mean	ChIP-seq:TAL1:K562
1948	1	ENCFF228YQU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF228YQU.bigWig	32	2	mean	ChIP-seq:POLR2A:GM12891
1949	1	ENCFF147NNY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF147NNY.bigWig	32	2	mean	ChIP-seq:RFX5:HepG2
1950	1	ENCFF485KDU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF485KDU.bigWig	32	2	mean	ChIP-seq:GATA3:A549
1951	1	ENCFF330MVI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF330MVI.bigWig	32	2	mean	ChIP-seq:H3K36me3:MCF-7
1952	1	ENCFF704KKB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF704KKB.bigWig	32	2	mean	ChIP-seq:MAFK:HepG2
1953	1	ENCFF973YBF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF973YBF.bigWig	32	2	mean	ChIP-seq:POLR2A:H1
1954	1	ENCFF534AJF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF534AJF.bigWig	32	2	mean	ChIP-seq:SRF:MCF-7
1955	1	ENCFF442OMG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF442OMG.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
1956	1	ENCFF941GYG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF941GYG.bigWig	32	2	mean	ChIP-seq:H3K4me3:cardiac muscle cell
1957	1	ENCFF846LZT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF846LZT.bigWig	32	2	mean	ChIP-seq:TAF7:K562
1958	1	ENCFF803HIP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF803HIP.bigWig	32	2	mean	ChIP-seq:POU2F2:GM12878
1959	1	ENCFF708IQG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF708IQG.bigWig	32	2	mean	ChIP-seq:CTCF:GM12872
1960	1	ENCFF851YWJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF851YWJ.bigWig	32	2	mean	ChIP-seq:KAT2A:GM12878
1961	1	ENCFF858VXY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF858VXY.bigWig	32	2	mean	ChIP-seq:MAX:A549
1962	1	ENCFF988OUD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF988OUD.bigWig	32	2	mean	ChIP-seq:H3K36me3:small intestine
1963	1	ENCFF996PHG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF996PHG.bigWig	32	2	mean	ChIP-seq:FOXP2:SK-N-MC
1964	1	ENCFF607BZM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF607BZM.bigWig	32	2	mean	ChIP-seq:H3K4me3:pancreas
1965	1	ENCFF239RAY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF239RAY.bigWig	32	2	mean	ChIP-seq:RBBP5:GM12878
1966	1	ENCFF731CWM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF731CWM.bigWig	32	2	mean	ChIP-seq:H3K4me3:mammary epithelial cell
1967	1	ENCFF281ILX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF281ILX.bigWig	32	2	mean	ChIP-seq:JUNB:GM23338
1968	1	ENCFF961HOD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF961HOD.bigWig	32	2	mean	ChIP-seq:ZBTB33:HCT116
1969	1	ENCFF732MHR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF732MHR.bigWig	32	2	mean	ChIP-seq:H3K9me3:heart right ventricle
1970	1	ENCFF733UOW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF733UOW.bigWig	32	2	mean	ChIP-seq:H3K4me2:KMS-11
1971	1	ENCFF242HPF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF242HPF.bigWig	32	2	mean	ChIP-seq:H3K4me2:KMS-11
1972	1	ENCFF292JGY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF292JGY.bigWig	32	2	mean	ChIP-seq:H3K9me3:right lobe of liver
1973	1	ENCFF435BEW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF435BEW.bigWig	32	2	mean	DNase-seq::amniotic stem cell
1974	1	ENCFF070SZT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF070SZT.bigWig	32	2	mean	ChIP-seq:H3K9me3:aorta
1975	1	ENCFF300EKW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF300EKW.bigWig	32	2	mean	DNase-seq::dermis blood vessel endothelial cell
1976	1	ENCFF004UYH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF004UYH.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
1977	1	ENCFF383FSB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF383FSB.bigWig	32	2	mean	ChIP-seq:TAF1:HeLa-S3
1978	1	ENCFF679SRM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF679SRM.bigWig	32	2	mean	DNase-seq::hepatic stellate cell
1979	1	ENCFF225ZYN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF225ZYN.bigWig	32	2	mean	ChIP-seq:H3K9ac:H1
1980	1	ENCFF301DXC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF301DXC.bigWig	32	2	mean	ChIP-seq:CTCF:GM12865
1981	1	ENCFF171HYS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF171HYS.bigWig	32	2	mean	ChIP-seq:H3K36me3:muscle layer of colon
1982	1	ENCFF857RXA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF857RXA.bigWig	32	2	mean	DNase-seq::Panc1
1983	1	ENCFF578GEC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF578GEC.bigWig	32	2	mean	ChIP-seq:H3K9me3:germinal matrix
1984	1	ENCFF708DCK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF708DCK.bigWig	32	2	mean	ChIP-seq:JUND:SK-N-SH
1985	1	ENCFF848VKJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF848VKJ.bigWig	32	2	mean	ChIP-seq:H3K36me3:subcutaneous abdominal adipose tissue
1986	1	ENCFF752EVS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF752EVS.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
1987	1	ENCFF319BIJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF319BIJ.bigWig	32	2	mean	ChIP-seq:H3K4me1:foreskin keratinocyte
1988	1	ENCFF935KGD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF935KGD.bigWig	32	2	mean	DNase-seq::occipital lobe
1989	1	ENCFF413OHJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF413OHJ.bigWig	32	2	mean	ChIP-seq:H3K9me3:foreskin keratinocyte
1990	1	ENCFF127BNU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF127BNU.bigWig	32	2	mean	ChIP-seq:TBL1XR1:K562
1991	1	ENCFF098BFQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF098BFQ.bigWig	32	2	mean	ChIP-seq:CTCF:fibroblast of lung
1992	1	ENCFF207SYF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF207SYF.bigWig	32	2	mean	DNase-seq::GM04503
1993	1	ENCFF388VAV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF388VAV.bigWig	32	2	mean	ChIP-seq:MYC:HepG2
1994	1	ENCFF436UEN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF436UEN.bigWig	32	2	mean	ChIP-seq:H3K4me1:foreskin melanocyte
1995	1	ENCFF723EES	/home/suncz/work/s02/Encode_epigenome/data/ENCFF723EES.bigWig	32	2	mean	ChIP-seq:H3K4me3:heart right ventricle
1996	1	ENCFF534WFY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF534WFY.bigWig	32	2	mean	ChIP-seq:H3K36me3:subcutaneous abdominal adipose tissue
1997	1	ENCFF669RTH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF669RTH.bigWig	32	2	mean	ChIP-seq:H3K4me3:stomach
1998	1	ENCFF119UTQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF119UTQ.bigWig	32	2	mean	ChIP-seq:H3K9me3:subcutaneous abdominal adipose tissue
1999	1	ENCFF548TVE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF548TVE.bigWig	32	2	mean	ChIP-seq:H3K4me1:caudate nucleus
2000	1	ENCFF572AJA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF572AJA.bigWig	32	2	mean	ChIP-seq:RAD21:HeLa-S3
2001	1	ENCFF290HOB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF290HOB.bigWig	32	2	mean	ChIP-seq:H3K4me1:stomach smooth muscle
2002	1	ENCFF231KAB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF231KAB.bigWig	32	2	mean	ChIP-seq:TEAD4:SK-N-SH
2003	1	ENCFF823TZK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF823TZK.bigWig	32	2	mean	ChIP-seq:H3K4me3:myoepithelial cell of mammary gland
2004	1	ENCFF562LBI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF562LBI.bigWig	32	2	mean	ChIP-seq:H3K4me1:subcutaneous abdominal adipose tissue
2005	1	ENCFF085QWQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF085QWQ.bigWig	32	2	mean	ChIP-seq:H3K9me3:neurosphere
2006	1	ENCFF114ITZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF114ITZ.bigWig	32	2	mean	ChIP-seq:H3K36me3:myoepithelial cell of mammary gland
2007	1	ENCFF978FKA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF978FKA.bigWig	32	2	mean	DNase-seq::kidney epithelial cell
